question_id,image_filename,Marks,solution_image_id,solve_text,subject
16,1461.jpg,10.0,,"CaC₂O₄ ⇌ Ca²⁺ + C₂O₄²⁻
S
S
S
দ্রাব্যতা গুণফল = S²
S² = 2.34 × 10⁻⁹
∴ S = 4.83 × 10⁻⁵ molL⁻¹
CaC₂O₄ এর দ্রাব্যতা = 4.83 × 10⁻⁵ × 128 gL⁻¹
= 618.24 × 10⁻⁵ gL⁻¹
1000 mL সম্পৃক্ত দ্রবণে দ্রবীভূত আছে 618.24 × 10⁻⁵ g CaC₂O₄
∴ 100 mL সম্পৃক্ত দ্রবণে দ্রবীভূত আছে \frac{618.24 × 10⁻⁵ × 100}{1000} g
= 6.1824 × 10⁻⁴ g CaC₂O₄
নম্বর বণ্টন:
S = 4.83 × 10⁻⁵ molL⁻¹; নির্ণয়ের জন্য ০২ নম্বর।
CaC₂O₄ এর দ্রাব্যতা= 618.24 × 10⁻⁵ gL⁻¹; নির্ণয়ের জন্য ০৪ নম্বর।
100 mL সম্পৃক্ত দ্রবণে দ্রবীভূত আছে= 6.1824 × 10⁻⁴ g CaC₂O₄; নির্ণয়ের জন্য ০৪ নম্বর।
বিদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে।",Chemistry
17,1462.jpg,4.0,,"(a) n তম লাইন = n2 - n1
4 = n2 - 3 :: n2 = 7
সিরিজটি হলো প্যাশ্চেন সিরিজ। (M শেল = ৩য় শক্তিস্তর)
(b) Δr = r7 - r3
= 0.53/3 × (7^2 - 3^2)
= 7.067 A°
= 7.07 × 10^-10 m
(c) 1/λ = 1.09678 × 10^7 (1/3^2 - 1/7^2) × 9
:: λ = 111.69 nm
যা অতিবেগুনি রশ্মি অঞ্চলের (10 nm - 380 nm) অন্তর্ভুক্ত।
নম্বর বণ্টনঃ
(a) n2 = 7 নির্ণয়ের জন্য ০২ নম্বর।
সিরিজটি হলো প্যাশ্চেন সিরিজ; নির্ণয়ের জন্য ০১ নম্বর।
(b) Δr = 7.07 × 10^-10 m নির্ণয়ের জন্য ০৩ নম্বর।
(c) λ = 111.69 nm নির্ণয়ের জন্য ০২ নম্বর।
যা অতিবেগুনি রশ্মি অঞ্চলের (10 nm - 380 nm) অন্তর্ভুক্ত; নির্ণয়ের জন্য ০২ নম্বর।
বিঃদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে।
সূত্র না লিখে সরাসরি মান বসালেও গ্রহণযোগ্য হবে।",Chemistry
18,1464.jpg,8.5,1463.0,"(a) অ্যান্টিমাইক্রোবায়েল এজেন্ট: সোডিয়াম বেনজোয়েট, সাইট্রিক এসিড
অ্যান্টি অক্সিডেন্ট এজেন্ট: টকোফেরল, β ক্যারোটিন
কিলেটিং এজেন্ট: ইথিলিন ডাইঅ্যামিন

(b) (i)
OH
(CH3)3C. C(CH3)3
CH3
BHT
OH
OH
HO
OH
C(CH3)3
(ii)
(iii)
O=C-O-C3H7
OH
Propylgallate
TBHQ

নম্বর বণ্টনঃ
(a) অ্যান্টিমাইক্রোবায়েল এজেন্ট: সোডিয়াম বেনজোয়েট, সাইট্রিক এসিড লেখার জন্য ০২ নম্বর।
অ্যান্টি অক্সিডেন্ট এজেন্ট: টকোফেরল, β ক্যারোটিন লেখার জন্য ০২ নম্বর।
কিলেটিং এজেন্ট: ইথিলিন ডাইঅ্যামিন লেখার জন্য ০১ নম্বর।
(b) ৫ টি সংকেত লেখার জন্য (১×৫) = ০৫ নম্বর।",Chemistry
1,1509.jpg,10.0,,"আয়তন, V = 170 × 10⁻³ = 0.17 cm³
ভর, m = pV = 7.14 × 0.17 = 1.2138 g = W
W = MQ  => 1.2138 = \frac{65.4 × Q}{2 × 96500} => Q = 3582 C
এখন, H₂O → H₂ + \frac{1}{2}O₂
n = \frac{Q}{eF} => n = \frac{3582}{2 × 96500} = 0.0186 mol
:: H₂ গ্যাস উৎপাদন করা যাবে = (0.0186 × 22400)mL = 416.64 mL (Ans.)
নম্বর বণ্টনঃ
W = 1.2138 g; নির্ণয় করার জন্য ০২ নম্বর।
Q = 3582 C; নির্ণয় করার জন্য ০৩ নম্বর।
n = 0.0186 mol; নির্ণয় করার জন্য ০২ নম্বর।
H₂ গ্যাস উৎপাদন করা যাবে = 416.64 mL (Ans.); নির্ণয় করার জন্য ০৩ নম্বর।
[বি.দ্র. সূত্র না লিখে সরাসরি মান বসালে ও গ্রহণযোগ্য হবে। একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে।]",Chemistry
3,1511.jpg,10.0,1510.0,"VA  / MB
--- = √ --- ⇒
VB  / MA

πr² x 60
--- = √ ---
πr² x 40

10² x 60
--- = √ MB / 2
5² x 40

.: MB = 72 (Ans.)

.: B গ্যাসের আণবিক ভর = 72

নম্বর বণ্টনঃ

VA  / MB
--- = √ --- লেখার জন্য ০২ নম্বর।
VB  / MA

মান বসানোর জন্য ০২ নম্বর।

MB = 72; নির্ণয়ের জন্য ০৬ নম্বর।

[বি.দ্র. সূত্র না লিখে সরাসরি মান বসালে ও গ্রহণযোগ্য হবে।]",Chemistry
4,1512.jpg,10.0,,"সম্ভাব্য সংকেতসমূহ-
(i)
(ii)
(iii)
যেহেতু কেবলমাত্র এক ধরনের উৎপাদ পাওয়া যায়, তাই দ্বিবন্ধন মাঝে অবস্থিত এবং মোল
উৎপন্ন করে।

গাঠনিক সংকেত:
নম্বর বণ্টনঃ
যেহেতু কেবলমাত্র এক ধরনের উৎপাদ পাওয়া যায়, তাই দ্বিবন্ধন মাঝে অবস্থিত এবং মোল
উৎপন্ন করে লিখার জন্য ০২ নম্বর।

বিক্রিয়া লিখার জন্য ০২ নম্বর।
গাঠনিক সংকেত:
দেখানোর জন্য ০৬ নম্বর।
[বিঃদ্র: গাঠনিক সংকেত:
সরাসরি দেখানোর জন্য ১০ নম্বর।]",Chemistry
5,1514.jpg,7.5,1513.0,"Zn.Hg
(i)  [reaction image] + N₂
(ii) CH3COCH3 + 4 [H] --conc.HCl--> CH3CH2CH3 + H2O
alc.KOH
(iii) CH3CH2CH2Br --Δ--> CH3 − CH = CH2 + KBr + H2O
(iv) CH4 --Cl2/UV--> CH3Cl --Cl2/UV--> CH2Cl2 --Cl2/UV--> CHCl3
নম্বর বণ্টনঃ ৪টি বিক্রিয়ার জন্য (২.৫×০৪) = ১০ নম্বর।",Chemistry
6,1515.jpg,10.0,,"আপেক্ষিক পরিবাহিতা K = \frac{1}{R} \times \frac{1}{A} = \frac{1}{7.25} \times \frac{1}{2} = 0.0689 ohm^{-1}cm^{-1}
KC1 দ্রবণের মোলারিটি = \frac{50}{74.5} = 0.6711 mol L^{-1}
.: KC1 দ্রবণের মোলার পরিবাহিতা, \Lambda_m = K \times \frac{1000}{M} = 0.0689 \times \frac{1000}{0.6711} = 102.67 ohm^{-1}cm^{2}mol^{-1}
নম্বর বণ্টনঃ
K = 0.0689 ohm^{-1}cm^{-1}; নির্ণয় করার জন্য ০৩ নম্বর।
KC1 দ্রবণের মোলারিটি = 0.6711 mol L^{-1}; নির্ণয় করার জন্য ০২ নম্বর।
\Lambda_m = 102.67 ohm^{-1}cm^{2}mol^{-1}; নির্ণয় করার জন্য ০৫ নম্বর।
[বি.দ্র. সূত্র না লিখে সরাসরি মান বসালে ও গ্রহণযোগ্য হবে। একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে।]",Chemistry
7,1516.jpg,10.0,,"(a) S = \frac{1000 W}{MV} = \frac{1000 \times 27}{98 \times \frac{100}{1.8}} = 4.959 M

(b) জারণ অর্ধবিক্রিয়া:
2I⁻ → I₂ + 2e⁻......(i)
বিজারণ অর্ধবিক্রিয়া:
2IO₃⁻ + 12H⁺ + 10e⁻ → I₂ + 6H₂O......(ii)
(i) × 5 + (ii) হতে,
10I⁻ + 2IO₃⁻ + 12H⁺ → 5I₂ + I₂ + 6H₂O
⇒ 2IO₃⁻ + 10I⁻ + 12H⁺ → 6I₂ + 6H₂O
:: IO₃⁻ + 5I⁻ + 6H⁺ → 3I₂ + 3H₂O

নম্বর বণ্টনঃ
(a) S = \frac{1000 W}{MV} ; লেখার জন্য ০১ নম্বর।
S = 4.959 M ; নির্ণয়ের জন্য ০৩ নম্বর।
(b) 2I⁻ → I₂ + 2e⁻ ; নির্ণয়ের জন্য ০২ নম্বর।
2IO₃⁻ + 12H⁺ + 10e⁻ → I₂ + 6H₂O ; নির্ণয়ের জন্য ০২ নম্বর।
IO₃⁻ + 5I⁻ + 6H⁺ → 3I₂ + 3H₂O ; নির্ণয়ের জন্য ০২ নম্বর।
[বি.দ্র. সূত্র না লিখে সরাসরি মান বসালে ও গ্রহণযোগ্য হবে। একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে।]",Chemistry
8,1517.jpg,10.0,,"(a); P₁V₁/T₁ = P₂V₂/T₂ [P₁ = 0.9 atm; P₂ = 1 atm; V₁ = 0.1839 dm³; T₁ = 288 K; T₂ = 273 K]
⇒ V₂ = P₁V₁T₂/(P₂T₁) = (0.9 × 0.1839 × 273)/(1 × 288) = 0.1569 dm³
(b);  Zn + H₂SO₄ → ZnSO₄ + H₂
(STP তে) = 0.1569 L = 7 × 10⁻³ mol
1 mol      1 mol
7 × 10⁻³ mol H₂ = 0.458 g Zn
% Zn = (0.458/2.5) × 100% = 18.32%
% Cu = (100 - 18.32)% = 81.68%
নম্বর বণ্টন:
(a)
P₁V₁/T₁ = P₂V₂/T₂; সূত্র লেখার জন্য ০১ নম্বর।
0.9 × 0.1839 × 273/(1 × 288); নির্ণয়ের জন্য ০২ নম্বর।
0.1569 dm³; নির্ণয়ের জন্য ০২ নম্বর।
(b)
1 mol H₂ = 1 mol Zn = 65.4 g Zn; নির্ণয়ের জন্য ০২ নম্বর।
Zn = 18.32%; নির্ণয়ের জন্য ০২ নম্বর।
Cu = 81.68%; নির্ণয়ের জন্য ০১ নম্বর।",Chemistry
9,1518.jpg,4.0,,"(a) B হলঃ CH3CH2CH (OH)CH3 এটি 2° অ্যালকোহল। 2° অ্যালকোহলের জারণের মাধ্যমে কিটোন পাওয়া যায়।
K2Cr2O7
CH3CH2CH (OH)CH3+ [O] → CH3-CH2-C - CH3 + H2O
H2SO4
(b) A হল ইথার। A এর সংকেতঃ C2H5 - O - C2H5
C2H5OC2H5 + PC15→ 2C2H5C1
2C2H5Cl + 2KOH (aq) → 2C2H5 - OH
Ο
K2Cr2O7
K2Cr2O7
Ο
C2H5OH + [0] → CH3-CHO → CH3COH; B হলঃ CH3CH2CH (OH)CH3
H2SO4
K2Cr2O7
H2SO4
Ο
K2Cr2O7
Ο
||
CH3CH2CH (OH)CH3+ [O] → CH3-CH2- C - CH3+ [O] → 2CH3-C— ОН
H2SO4
.: A ও B উভয় থেকেই CH3COOH পাওয়া যায়।
নম্বর বণ্টনঃ
(a) B হলঃ CH3CH2CH (OH)CH3 এটি 2° অ্যালকোহল নির্ণয়ের জন্য ০২ নম্বর।
সংশ্লিষ্ট বিক্রিয়া লিখার জন্য ০২ নম্বর।
(b) A এর সংকেতঃ C2H5 - O - C2H5; লেখার জন্য ০২ নম্বর।
A ও B উভয় যৌগ থেকেই CH 3 COOH পাওয়া যায়-বিক্রিয়াসহ দেখানোর জন্য (০২০ ০২) = ০৪ নম্বর।
[বিঃদ্র: যে কোন বিক্রিয়ার প্রভাবক না লিখলে বা ভুল প্রভাবক লিখলে ০১ নম্বর কর্তন করা হবে]",Chemistry
10,1519.jpg,0.0,,"PV = nRT; PV = \frac{wRT}{M}; PAVA = \frac{w_ART}{M_A}; PBVB = \frac{w_BRT}{M_B}
PAVA + PBVB = P (VA + VB) = \frac{w_BRT}{M_B} + \frac{w_ART}{M_A} = \frac{(w_A+w_B)RT}{M}
\frac{1}{M} = \frac{w_A}{w_A+w_B}\frac{1}{M_A} + \frac{w_B}{w_A+w_B}\frac{1}{M_B}
\frac{1}{M} = \frac{x\%}{M_A} + \frac{(100-x)\%}{M_B}
M = (\frac{x\%}{M_A} + \frac{(100-x)\%}{M_B})^{-1}

নম্বর বণ্টন:
PAVA + PBVB = \frac{w_BRT}{M_B} + \frac{w_ART}{M_A} ; নির্ণয়ের জন্য ০৩ নম্বর।
\frac{1}{M} = \frac{w_A}{w_A+w_B}\frac{1}{M_A} + \frac{w_B}{w_A+w_B}\frac{1}{M_B} ; নির্ণয়ের জন্য ০২ নম্বর।
M = (\frac{x\%}{M_A} + \frac{(100-x)\%}{M_B})^{-1} ; নির্ণয়ের জন্য ০৫ নম্বর।",Chemistry
11,1520.jpg,0.0,,"ধরি, আদি তাপমাত্রা, T1
বিস্ফোরনের সময় তাপমাত্রা, T2
T2 = /frac{PVM}{RW} = /frac{150 \times 5 \times 58}{0.0821 \times 1000} = 529.8 K
T₁ = T2 × /frac{P1}{P2} = 529.8 × /frac{80}{150} = 282.56 K
Crms বৃদ্ধি= /frac{Crms2 - Crms1}{Crms1} × 100% = /frac{\sqrt{T2} - \sqrt{T1}}{\sqrt{T1}} = 36.93%
গতিশক্তির পরিবর্তন = E2 - E1
= /frac{3}{2} × nR (T2 - T₁) = /frac{3}{2} × /frac{1000}{58} × 8.314 × (529.8 - 282.56) = 53160.86 J = 53.16kJ
নম্বর বণ্টনঃ
T2 = 529.8 K ; নির্ণয় করার জন্য ০২ নম্বর।
T₁ = 282.56 K ; নির্ণয় করার জন্য ০২ নম্বর।
Crms বৃদ্ধি= 36.93% ; নির্ণয় করার জন্য ০৩ নম্বর।
গতিশক্তির পরিবর্তন = 53160.86J ; নির্ণয় করার জন্য ০৩ নম্বর।
বিদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে",Chemistry
12,1522.jpg,10.0,1521.0,"অ্যানোড: 3Sn<sup>2+</sup> → 3Sn<sup>4+</sup> + 6e<sup>−</sup>
ক্যাথোড: 2Fe<sup>3+</sup> + 6e<sup>−</sup> → 2Fe
.. E<sub>cell</sub> = E<sup>ο</sup><sub>cell</sub> − \frac{RT}{nF} ln \frac{[Sn<sup>4+</sup>]<sup>3</sup>}{[Fe<sup>3+</sup>]<sup>2</sup>[Sn<sup>2+</sup>]<sup>3</sup>}
= 0.15 + 0.036 − \frac{8.314 × (273+30)}{6 × 96500} ln \frac{(0.02)<sup>3</sup>}{(0.2)<sup>2</sup> × (0.1)<sup>3</sup>}
= −0.11 V
.:. E<sub>cell</sub> < 0
.. বিক্রিয়া স্বতঃস্ফূর্ত হবে না।
নম্বর বণ্টনঃ
E<sub>cell</sub> = E<sup>ο</sup><sub>cell</sub> − \frac{RT}{nF} ln \frac{[Sn<sup>4+</sup>]<sup>3</sup>}{[Fe<sup>3+</sup>]<sup>2</sup>[Sn<sup>2+</sup>]<sup>3</sup>} ; লেখার জন্য ০২ নম্বর।
E<sub>cell</sub> = −0.11 V ; নির্ণয়ের জন্য ০৫ নম্বর।
বিক্রিয়া স্বতঃস্ফূর্ত হবে না; নির্ণয়ের জন্য জন্য ০৩ নম্বর।
[বি.দ্র. সূত্র না লিখে সরাসরি মান বসালে ও গ্রহণযোগ্য হবে। একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে।]",Chemistry
13,1524.jpg,6.0,1523.0,"(a) CH3CHCl-CH2Cl + Zn  →Δ CH3CH=CH2 + ZnCl2
(b)  -Cl + NH3  200°C, high pressure → NH2 + NH4Cl
(c) CH3CH(OH)CH3 300°C → CH3COCH3 + H2
(d)  (image of chemical structure)
(e) CH3COCH3 + NaHSO3 → (image of chemical structure)

Number distribution:
5 reactions for (02 × 05) = 10 numbers.",Chemistry
14,1525.jpg,10.0,,"Na2CO3 + 2HCl → 2NaCl + H2O + CO2
X
44x
106
NaHCO3 + HCl → NaCl + H2O + CO2
25-x
44(25-x)
84
44x + 44 (25 - x) = PVM
106  84  RT
100
101.325
× 6 × 44
0.0821 × 298
44x + 44 (25-x) = 10.655; x = 22.44g
106  84
.: শতকরা পরিমাণ = 22.44 x 100% = 89.76%
25
নম্বর বণ্টন:
44x  + 44(25 - x) = PVM; নির্ণয়ের জন্য ০২ নম্বর।
106  84  RT
x = 22.44g ; নির্ণয়ের জন্য ০৪ নম্বর।
Na2CO3 এর শতকরা পরিমাণ = 89.76%; নির্ণয়ের জন্য ০৪ নম্বর।",Chemistry
15,1526.jpg,10.0,,"2Cu^{2+} + 4KI → Cu_{2}I_{2} + 4K^{+} + I_{2}
I_{2} + 2Na_{2}S_{2}O_{3} → 2NaI + Na_{2}S_{4}O_{6}
CuSO_{4} এর মোল সংখ্যা = \frac{9}{1000} \times 0.1 \times \frac{1}{2} \times 2 = 9 \times 10^{-4}mol
10mL এ অনার্দ্র CuSO_{4} এর ভর = 9 \times 10^{-4} \times (63.5 + 32 + 16 \times 4) = 0.14355g
150mL এ ভর = 0.14355 \times \frac{150}{10} = 2.15g
শতকরা পরিমাণ = \frac{2.15}{6.25} \times 100 = 34.4%
নম্বর বণ্টনঃ
২টি বিক্রিয়া লিখার জন্য ০২ নম্বর।
10mL এ অনার্দ্র CuSO_{4} এর ভর = 0.14355g; নির্ণয়ের জন্য ০৪ নম্বর।
শতকরা পরিমাণ= 34.4% নির্ণয়ের জন্য ০৪ নম্বর।
বি.দ্রঃ একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে।",Chemistry
16,1527.jpg,0.0,,"টাইট্রেশনের জন্য HCl লাগে = (15.5 - 10.5)mL = 5 mL
.. HCl = (5 × 0.02) mmol = 0.1 mmol
2 mol HCl = 1 mol Ca(HCO3)2 = 1 mol CaCO3
.. 0.1 mmol HCl = 0.5 × 0.1 mmol CaCO3
= 0.5 × 0.1 × 100 mg CaCO3 = 5 mg CaCO3
: S = /fraction{5}{50×10^-3} mgL^-1 = 100 ppm (Ans.)
নম্বর বণ্টনঃ
HCl = 0.1 mmol; নির্ণয়ের জন্য জুঃঃন্য ০২ নম্বর।
0.1 mmol HCl = 5 mg CaCO3; নির্ণয়ের জন্য জন্য ০৩ নম্বর।
S = 100 ppm; নির্ণয়ের জন্য ০৫ নম্বর।
[বি.দ্র. একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে।]",Chemistry
